,onehotencoder__Gender_F,onehotencoder__Gender_M,onehotencoder__Discipline_CNF,onehotencoder__Discipline_CWT,onehotencoder__Discipline_CWTB,onehotencoder__Discipline_FIM,onehotencoder__Card_RED,onehotencoder__Card_WHITE,onehotencoder__Card_YELLOW,onehotencoder__Event Type_Competition,onehotencoder__Event Type_Depth Competition,onehotencoder__Event Type_Mixed Competition,onehotencoder__Event Type_Pool Competition,onehotencoder__Event Type_Team Competition,onehotencoder__Event Type_World Championship,onehotencoder__Event Type_Worldrecord attempt,remainder__Name,remainder__Country,remainder__AP,remainder__RP,remainder__Depth_Difference,remainder__Points,remainder__Remarks,remainder__Day,remainder__Month,remainder__Year,remainder__Experience Dive,remainder__Experience Discipline
19335,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jaehwan Ha,KOR,40,40,0,40.0,OK,2020-08-14,8,2020,1,0
19336,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Kiwon Ho,KOR,20,16,4,0.0,"NO TAG,RP<AP,DQAIRWAYS",2020-08-14,8,2020,0,0
19337,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Seung Woo Jeon,KOR,40,31,9,21.0,"NO TAG,RP<AP",2020-08-14,8,2020,0,0
19338,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Donghyeong Kim,KOR,35,35,0,35.0,OK,2020-08-14,8,2020,1,0
19339,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arnaud Jerald,FRA,111,111,0,0.0,DQTOUCH,2020-08-14,8,2020,7,1
19340,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Hanjun Kim,KOR,40,37,3,33.0,"NO TAG,RP<AP",2020-08-14,8,2020,0,0
19341,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Kwangseon Kim,KOR,40,11,29,0.0,"NO TAG,RP<AP",2020-08-14,8,2020,3,2
19342,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sunkyoung Lee,KOR,25,6,19,0.0,"NO TAG,RP<AP",2020-08-14,8,2020,3,0
19343,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ayul Han,KOR,25,15,10,4.0,NO TAG,2020-08-14,8,2020,0,0
19344,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Kyunghwan Oh,KOR,40,40,0,40.0,OK,2020-08-14,8,2020,0,0
19345,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Park Jihye,KOR,20,20,0,20.0,OK,2020-08-14,8,2020,0,0
19346,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Park Jihye,KOR,20,20,0,20.0,OK,2020-08-14,8,2020,1,1
19347,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Park Jihye,KOR,20,20,0,20.0,OK,2020-08-14,8,2020,2,2
19348,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Seo Yeon Jeon,KOR,32,26,6,19.0,NO TAG,2020-08-14,8,2020,0,0
19349,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Heonjeong Kim,KOR,20,20,0,20.0,OK,2020-08-14,8,2020,0,0
19350,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jaejun Lee,KOR,25,25,0,0.0,DQSP,2020-08-14,8,2020,0,0
19351,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jaerang Lee,KOR,28,19,9,9.0,"NO TAG,RP<AP",2020-08-14,8,2020,0,0
19352,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Gimun Kwak,KOR,40,40,0,40.0,OK,2020-08-14,8,2020,5,2
19353,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Donghee Kwon,KOR,40,40,0,40.0,OK,2020-08-14,8,2020,2,1
19354,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Leehyun Yun,KOR,35,30,5,24.0,"NO TAG,RP<AP",2020-08-14,8,2020,0,0
19355,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Philyoung Lee,KOR,40,40,0,40.0,OK,2020-08-14,8,2020,3,3
19356,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Hyunshuk Youn,KOR,20,20,0,20.0,OK,2020-08-14,8,2020,0,0
19357,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Mina Hwang,KOR,25,25,0,25.0,OK,2020-08-14,8,2020,0,0
19358,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Joonyoung Kim,KOR,25,18,7,10.0,"NO TAG,RP<AP",2020-08-14,8,2020,0,0
19359,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Moran Yoon,KOR,20,11,9,1.0,NO TAG,2020-08-14,8,2020,0,0
19360,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jun Hwan Pak,KOR,40,40,0,40.0,OK,2020-08-14,8,2020,0,0
19361,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Na Hyunseok,KOR,30,24,6,17.0,"NO TAG,RP<AP",2020-08-14,8,2020,0,0
19362,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Hyuksung Kwon,KOR,40,12,28,0.0,"NO TAG,RP<AP,DQSP",2020-08-14,8,2020,0,0
19363,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Hwakyung Ann,KOR,40,33,7,25.0,"NO TAG,RP<AP",2020-08-14,8,2020,0,0
19364,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ahyoung Suh,KOR,15,15,0,15.0,OK,2020-08-14,8,2020,0,0
19365,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Uisong Yang,KOR,30,14,16,0.0,"NO TAG,RP<AP",2020-08-14,8,2020,0,0
19366,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jisug Yeom,KOR,25,25,0,25.0,OK,2020-08-14,8,2020,0,0
19367,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jeongeun Shin,KOR,30,19,11,7.0,"NO TAG,RP<AP",2020-08-14,8,2020,0,0
19368,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sunghoon Lee,KOR,35,35,0,35.0,OK,2020-08-14,8,2020,2,0
19369,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jihee Yun,KOR,33,0,33,0.0,"DQLATESTART,NO TAG",2020-08-14,8,2020,0,0
19370,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Woo Seop Kim,KOR,30,13,17,0.0,"NO TAG,RP<AP",2020-08-14,8,2020,0,0
19371,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Daesung Lee,KOR,25,25,0,25.0,OK,2020-08-14,8,2020,0,0
19372,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Yuan Gwon,KOR,25,22,3,18.0,"NO TAG,RP<AP",2020-08-14,8,2020,3,1
19373,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Lee Changryun,KOR,35,18,17,0.0,"NO TAG,RP<AP",2020-08-14,8,2020,0,0
19374,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jungsun Hwang,KOR,20,13,7,5.0,"NO TAG,RP<AP",2020-08-14,8,2020,0,0
19375,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Changmo Kim,KOR,40,40,0,40.0,OK,2020-08-14,8,2020,0,0
19376,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Keunseok Oh,KOR,40,40,0,40.0,OK,2020-08-14,8,2020,0,0
19377,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sun Mi Kim,KOR,25,25,0,25.0,OK,2020-08-14,8,2020,0,0
19378,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Kang Dongkyun,KOR,40,0,40,0.0,"DQLATESTART,NO TAG",2020-08-14,8,2020,0,0
19379,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Shin Eunchong,KOR,35,26,9,16.0,"NO TAG,RP<AP",2020-08-14,8,2020,0,0
19380,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jung Jungku,KOR,20,10,10,0.0,NO TAG,2020-08-14,8,2020,0,0
19381,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Eunyoung Kim,KOR,36,15,21,0.0,"NO TAG,RP<AP",2020-08-14,8,2020,0,0
19382,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jeong Man Han,KOR,40,18,22,0.0,"NO TAG,RP<AP,DQSP",2020-08-14,8,2020,0,0
19383,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Minseok Lee,KOR,40,0,40,0.0,"DQLATESTART,NO TAG",2020-08-14,8,2020,0,0
19384,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sungbo Jang,KOR,35,35,0,35.0,OK,2020-08-14,8,2020,0,0
19385,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Yi Kyeong Kim,KOR,35,35,0,35.0,OK,2020-08-15,8,2020,2,1
19386,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Youngseok Ban,KOR,35,35,0,35.0,OK,2020-08-15,8,2020,2,1
19387,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sang Beom Jeong,KOR,35,35,0,35.0,OK,2020-08-15,8,2020,1,0
19388,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jeong Man Han,KOR,40,26,14,11.0,"NO TAG,RP<AP",2020-08-15,8,2020,1,0
19389,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jin Hyeok Kim,KOR,26,26,0,26.0,OK,2020-08-15,8,2020,0,0
19390,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Hoiill Jeong,KOR,35,35,0,35.0,OK,2020-08-15,8,2020,1,0
19391,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Keunseok Oh,KOR,40,40,0,40.0,OK,2020-08-15,8,2020,1,0
19392,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Kang Dongkyun,KOR,40,38,2,35.0,"NO TAG,RP<AP",2020-08-15,8,2020,1,0
19393,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Kyunghwan Oh,KOR,40,40,0,40.0,OK,2020-08-15,8,2020,1,1
19394,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Heejin Kim,KOR,20,20,0,0.0,DQAIRWAYS,2020-08-15,8,2020,0,0
19395,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Shin Eunchong,KOR,35,35,0,35.0,OK,2020-08-15,8,2020,1,0
19396,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Se Hee Kang,KOR,20,20,0,20.0,OK,2020-08-15,8,2020,0,0
19397,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Kong Jinyoung,KOR,32,16,16,0.0,NO TAG,2020-08-15,8,2020,1,0
19398,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Kuemna Choi,KOR,30,26,4,21.0,"NO TAG,RP<AP",2020-08-15,8,2020,1,0
19399,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sanghun Mun,KOR,40,40,0,40.0,OK,2020-08-15,8,2020,1,0
19400,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Kyoungah Kim,KOR,25,17,8,8.0,"NO TAG,RP<AP",2020-08-15,8,2020,1,0
19401,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Chae-Seok Lee,KOR,25,25,0,25.0,OK,2020-08-15,8,2020,1,0
19402,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Donghyeong Kim,KOR,35,35,0,35.0,OK,2020-08-15,8,2020,2,1
19403,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Hwakyoung Jeon,KOR,20,14,6,0.0,"EARLY,NO TAG,RP<AP",2020-08-15,8,2020,0,0
19404,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sohee Son,KOR,25,25,0,25.0,OK,2020-08-15,8,2020,0,0
19405,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Mina Hwang,KOR,28,28,0,28.0,OK,2020-08-15,8,2020,1,0
19406,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Gyujin Han,KOR,35,35,0,0.0,DQSP,2020-08-15,8,2020,0,0
19407,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Lee Changryun,KOR,33,33,0,33.0,OK,2020-08-15,8,2020,1,0
19408,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Yeonsil Kim,KOR,31,14,17,0.0,"EARLY,NO TAG,RP<AP",2020-08-15,8,2020,1,1
19409,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Eunyoung Kim,KOR,33,33,0,33.0,OK,2020-08-15,8,2020,1,0
19410,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Kwangseon Kim,KOR,40,33,7,25.0,"NO TAG,RP<AP",2020-08-15,8,2020,4,0
19411,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Hanjun Kim,KOR,40,40,0,40.0,OK,2020-08-15,8,2020,1,0
19412,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sungbo Jang,KOR,40,40,0,0.0,DQSP,2020-08-15,8,2020,1,0
19413,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Choi Kyeongrim,KOR,35,27,8,18.0,"EARLY,NO TAG,RP<AP",2020-08-15,8,2020,0,0
19414,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Hwakyung Ann,KOR,40,40,0,40.0,OK,2020-08-15,8,2020,1,0
19415,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sunkyoung Lee,KOR,40,32,8,23.0,"NO TAG,RP<AP",2020-08-15,8,2020,4,1
19416,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Daeoh Yu,KOR,25,25,0,25.0,OK,2020-08-15,8,2020,0,0
19417,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ayul Han,KOR,32,32,0,32.0,OK,2020-08-15,8,2020,1,0
19418,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Doohee Kang,KOR,30,30,0,30.0,OK,2020-08-15,8,2020,1,0
19419,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Leehyun Yun,KOR,30,30,0,30.0,OK,2020-08-15,8,2020,1,0
19420,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jiseon Um,KOR,12,12,0,12.0,OK,2020-08-15,8,2020,0,0
19421,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ki.Pyeong Lim,KOR,31,31,0,0.0,DQAIRWAYS,2020-08-15,8,2020,0,0
19422,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Changhyeon Kim,KOR,40,40,0,40.0,OK,2020-08-15,8,2020,1,0
19423,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Yu Keunsoo,KOR,28,24,4,19.0,NO TAG,2020-08-15,8,2020,0,0
19424,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Hyunil Lee,KOR,30,30,0,0.0,DQBO-SURFACE,2020-08-15,8,2020,0,0
19425,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sangdeok Lee,KOR,30,22,8,13.0,"NO TAG,RP<AP",2020-08-15,8,2020,1,0
19426,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Lila Park,KOR,25,25,0,25.0,OK,2020-08-15,8,2020,0,0
19427,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Soyeon Won,KOR,36,36,0,36.0,OK,2020-08-15,8,2020,0,0
19428,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Dae Jong Noh,KOR,35,35,0,35.0,OK,2020-08-15,8,2020,0,0
19429,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Hyo-Sung An,KOR,30,30,0,29.0,NO TAG,2020-08-15,8,2020,1,0
19430,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jeongho Park,KOR,40,40,0,40.0,OK,2020-08-15,8,2020,1,0
19431,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jisug Yeom,KOR,25,25,0,25.0,OK,2020-08-15,8,2020,1,0
19432,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Joonyoung Kim,KOR,25,25,0,25.0,OK,2020-08-15,8,2020,1,0
19433,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Minseok Lee,KOR,40,40,0,40.0,OK,2020-08-15,8,2020,1,0
19434,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Woo Seop Kim,KOR,30,30,0,30.0,OK,2020-08-15,8,2020,1,0
19435,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Moran Yoon,KOR,20,20,0,20.0,OK,2020-08-15,8,2020,1,0
19436,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sunyeong Kim,KOR,25,25,0,25.0,OK,2020-08-15,8,2020,0,0
19437,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sang Soo Lee,KOR,30,16,14,0.0,"NO TAG,RP<AP,DQSP",2020-08-15,8,2020,1,0
19438,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Hyunwoo Jeong,KOR,20,20,0,20.0,OK,2020-08-15,8,2020,0,0
19439,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Eunjoo Ko,KOR,40,33,7,25.0,"NO TAG,RP<AP",2020-08-15,8,2020,0,0
19440,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Hyejeong Bak,KOR,25,25,0,25.0,OK,2020-08-15,8,2020,0,0
19441,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Yosub Jeong,KOR,40,40,0,40.0,OK,2020-08-15,8,2020,0,0
19442,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Gyu-Tae Noh,KOR,40,40,0,40.0,OK,2020-08-15,8,2020,4,0
19443,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Seonwoo Hwang,KOR,40,40,0,40.0,OK,2020-08-15,8,2020,1,0
19444,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Kyunghun Kim,KOR,40,40,0,40.0,OK,2020-08-15,8,2020,6,0
19445,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jihee Yun,KOR,35,35,0,35.0,OK,2020-08-15,8,2020,1,0
19446,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ahyoung Suh,KOR,20,20,0,20.0,OK,2020-08-15,8,2020,1,0
19447,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jeongeun Shin,KOR,25,25,0,25.0,OK,2020-08-15,8,2020,1,0
19448,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Na Hyunseok,KOR,25,25,0,25.0,OK,2020-08-15,8,2020,1,0
19449,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jun Hwan Pak,KOR,40,40,0,40.0,OK,2020-08-15,8,2020,1,0
19450,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Dohun Kim,KOR,30,28,2,25.0,"NO TAG,RP<AP",2020-08-15,8,2020,1,0
19451,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jeonghui Oh,KOR,25,25,0,25.0,OK,2020-08-15,8,2020,0,0
19452,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sunghoon Lee,KOR,40,14,26,0.0,"NO TAG,RP<AP",2020-08-15,8,2020,3,1
19453,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Seo Yeon Jeon,KOR,33,24,9,14.0,"NO TAG,RP<AP",2020-08-15,8,2020,1,0
19454,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Hong Jun Choi,KOR,20,20,0,20.0,OK,2020-08-15,8,2020,0,0
